ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,TYPE_OF_VEHICLE,OUTCOME
642502,65+,female,0-9y,university,working class,0.4449256784574563,1.0,before 2015,1.0,1.0,10238,7000.0,0,0,0,Sports Car,1.0
869939,40-64,male,0-9y,none,upper class,0.354859310626372,0.0,after 2015,0.0,1.0,10238,12000.0,0,0,0,Sports Car,0.0
138978,40-64,female,0-9y,high school,middle class,0.4966779213613123,0.0,before 2015,1.0,0.0,10238,13000.0,0,0,0,Sedan,0.0
543166,26-39,female,20-29y,none,working class,0.658525325287473,0.0,after 2015,1.0,0.0,32104,13000.0,1,0,0,Sports Car,0.0
406510,40-64,male,30y+,high school,upper class,0.8161279675891697,1.0,after 2015,1.0,1.0,10238,6000.0,0,0,1,Sedan,0.0
131371,26-39,female,0-9y,university,upper class,0.7029171186269045,0.0,before 2015,1.0,1.0,10238,9000.0,0,0,0,HatchBack,1.0
442573,65+,male,20-29y,none,middle class,0.7206742154044194,1.0,before 2015,0.0,0.0,10238,14000.0,2,0,0,HatchBack,0.0
287790,16-25,male,0-9y,high school,middle class,0.5348281710255252,1.0,before 2015,1.0,0.0,10238,9000.0,4,0,0,Sports Car,0.0
130318,16-25,female,20-29y,university,upper class,0.580836788871115,1.0,after 2015,0.0,1.0,35236,6000.0,0,0,1,Sports Car,0.0
408895,40-64,male,10-19y,university,upper class,0.540914053031348,0.0,after 2015,1.0,1.0,10238,9000.0,3,0,1,Sedan,0.0
656153,26-39,male,20-29y,high school,working class,0.6206231972194952,0.0,after 2015,1.0,1.0,10238,12000.0,0,0,0,Sports Car,0.0
885132,40-64,male,30y+,none,upper class,0.3224898160715442,1.0,after 2015,1.0,0.0,10238,11000.0,1,0,2,Sports Car,1.0
5364,26-39,male,20-29y,none,upper class,0.70547383534545,1.0,after 2015,1.0,1.0,10238,11000.0,1,0,0,Sports Car,0.0
851544,40-64,female,20-29y,high school,upper class,0.7199835154010905,1.0,after 2015,0.0,1.0,10238,16000.0,0,0,3,Sedan,1.0
996099,16-25,male,20-29y,none,upper class,0.6162121952753007,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,1,HatchBack,0.0
617274,16-25,male,0-9y,high school,upper class,0.6236037427118077,1.0,before 2015,0.0,0.0,10238,10000.0,0,0,1,Sedan,1.0
792880,40-64,male,30y+,high school,upper class,0.7642045000748188,1.0,before 2015,1.0,1.0,92069,14000.0,0,0,0,HatchBack,1.0
363890,40-64,male,0-9y,high school,poverty,0.391058541827227,1.0,before 2015,1.0,1.0,10238,14000.0,1,0,0,Sports Car,0.0
522075,16-25,female,30y+,high school,middle class,0.6922419621171992,1.0,after 2015,0.0,0.0,10238,13000.0,0,0,0,Sedan,0.0
475850,40-64,male,10-19y,high school,middle class,0.616360244534971,1.0,before 2015,1.0,1.0,10238,13000.0,2,0,1,SUV,0.0
161121,40-64,male,20-29y,none,poverty,0.5228352929795056,1.0,before 2015,1.0,1.0,10238,16000.0,2,0,0,HatchBack,0.0
271333,26-39,female,20-29y,university,upper class,0.4801402754941127,0.0,after 2015,0.0,1.0,10238,11000.0,0,0,0,Sedan,1.0
297350,26-39,male,20-29y,high school,poverty,0.4502279743666429,1.0,before 2015,1.0,1.0,10238,13000.0,0,0,0,Sports Car,0.0
343979,40-64,female,10-19y,university,upper class,0.538249197645645,1.0,before 2015,1.0,1.0,31677,9000.0,2,0,0,SUV,0.0
199084,65+,female,10-19y,university,working class,0.705000615628846,1.0,before 2015,1.0,0.0,10238,14000.0,0,0,0,Sedan,0.0
356833,65+,female,10-19y,university,upper class,0.5880548087594862,1.0,after 2015,1.0,0.0,10238,11000.0,0,0,0,SUV,0.0
170026,65+,male,20-29y,high school,working class,0.7885579937628713,1.0,after 2015,1.0,0.0,37002,12000.0,0,0,0,Sedan,1.0
164237,65+,male,0-9y,university,upper class,0.4532737372638622,1.0,before 2015,0.0,0.0,10238,13000.0,11,0,0,Sedan,0.0
441,16-25,male,10-19y,high school,upper class,0.6182631435890733,1.0,before 2015,0.0,1.0,29729,7000.0,0,0,0,HatchBack,1.0
706527,40-64,female,20-29y,high school,upper class,0.5297740504268975,1.0,after 2015,1.0,0.0,10238,13000.0,1,0,0,SUV,0.0
219907,40-64,male,10-19y,high school,middle class,0.3802297257911849,1.0,after 2015,1.0,1.0,10238,13000.0,0,0,0,Sports Car,0.0
311345,26-39,male,0-9y,none,poverty,0.5684534710970891,1.0,before 2015,0.0,0.0,10238,14000.0,0,0,0,Sedan,0.0
26339,40-64,male,20-29y,none,upper class,0.582529039802987,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,HatchBack,0.0
272244,16-25,male,0-9y,none,upper class,0.5708109683008572,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,1,Sports Car,0.0
482672,40-64,male,20-29y,none,poverty,0.7885355267288231,1.0,before 2015,0.0,1.0,10238,12000.0,0,0,0,Sports Car,1.0
275959,40-64,male,20-29y,high school,upper class,0.4786860909500562,1.0,after 2015,0.0,1.0,33399,14000.0,0,0,0,Sedan,1.0
982636,65+,male,20-29y,high school,working class,0.8580138953542134,0.0,after 2015,0.0,0.0,10238,12000.0,0,0,0,Sports Car,1.0
222116,40-64,male,30y+,none,upper class,0.5204889728812586,1.0,after 2015,1.0,0.0,10238,7000.0,1,3,5,SUV,0.0
156948,40-64,male,20-29y,none,upper class,0.6843734218513162,1.0,after 2015,1.0,0.0,10238,14000.0,0,0,0,Sports Car,0.0
626116,40-64,male,0-9y,high school,working class,0.7834118532521106,1.0,after 2015,1.0,1.0,10238,3000.0,0,0,0,Sports Car,1.0
573729,26-39,female,30y+,university,poverty,0.6298497562896228,0.0,before 2015,0.0,0.0,10238,14000.0,0,0,2,Sports Car,1.0
464946,65+,female,0-9y,university,working class,0.5990950801180723,1.0,after 2015,1.0,1.0,10238,14000.0,0,0,0,Sports Car,0.0
288276,26-39,female,20-29y,university,upper class,0.4081372389493022,0.0,after 2015,1.0,0.0,92073,8000.0,0,0,0,Sports Car,1.0
36938,26-39,female,0-9y,none,working class,0.7331576318299089,1.0,before 2015,1.0,0.0,10238,11000.0,0,0,0,SUV,0.0
89660,65+,male,20-29y,none,upper class,0.6142052879159772,1.0,after 2015,0.0,1.0,10238,11000.0,1,0,0,Sedan,0.0
22986,16-25,female,0-9y,university,working class,0.5480757932249829,1.0,after 2015,0.0,0.0,10238,15000.0,0,0,0,SUV,1.0
465192,40-64,female,20-29y,high school,upper class,0.5816634196726324,1.0,after 2015,1.0,0.0,10238,2000.0,2,0,0,HatchBack,0.0
231479,40-64,male,10-19y,university,upper class,0.721077572209036,1.0,before 2015,1.0,1.0,10238,13000.0,0,3,0,Sedan,1.0
191814,40-64,male,20-29y,high school,middle class,0.5200002190410267,1.0,after 2015,1.0,1.0,10238,15000.0,0,0,2,Sedan,0.0
74957,40-64,male,20-29y,university,upper class,0.5920704239725564,1.0,before 2015,1.0,1.0,10238,12000.0,0,0,1,HatchBack,0.0
588274,26-39,male,10-19y,university,poverty,0.5319196947140451,0.0,before 2015,0.0,1.0,10238,6000.0,2,0,0,Sedan,0.0
858802,26-39,male,30y+,high school,upper class,0.6632955814431427,1.0,after 2015,1.0,1.0,10238,4000.0,4,0,0,Sedan,0.0
139127,65+,female,20-29y,none,upper class,0.8214894872621233,1.0,after 2015,1.0,0.0,10238,10000.0,2,0,0,Sedan,1.0
841918,40-64,female,20-29y,none,upper class,0.4862567679215809,0.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,HatchBack,0.0
7450,40-64,male,20-29y,university,middle class,0.7438423036041814,1.0,after 2015,1.0,0.0,35573,11000.0,0,0,0,Sports Car,0.0
72849,26-39,male,0-9y,university,upper class,0.3564167129946254,1.0,after 2015,1.0,1.0,10238,18000.0,1,0,3,HatchBack,0.0
100944,40-64,male,0-9y,high school,upper class,0.6862489118345665,1.0,after 2015,0.0,1.0,35855,11000.0,0,0,0,Sedan,0.0
475848,40-64,male,10-19y,none,middle class,0.5755604632410622,1.0,after 2015,0.0,1.0,10238,11000.0,2,0,1,Sports Car,1.0
569155,16-25,male,0-9y,high school,upper class,0.6604040066640925,1.0,before 2015,1.0,1.0,10238,12000.0,0,0,1,Sports Car,0.0
434355,26-39,female,0-9y,high school,upper class,0.4420562561096631,1.0,before 2015,1.0,0.0,10238,10000.0,0,0,0,Sports Car,0.0
416943,26-39,male,10-19y,high school,upper class,0.7535216492545803,1.0,after 2015,0.0,0.0,10238,14000.0,1,0,0,Sports Car,0.0
334217,65+,female,0-9y,high school,working class,0.6169524757623828,1.0,before 2015,0.0,0.0,10238,9000.0,0,0,0,Sports Car,1.0
508540,26-39,female,0-9y,none,upper class,0.602126946102979,1.0,after 2015,0.0,1.0,10238,15000.0,0,0,1,Sedan,0.0
548386,16-25,female,30y+,university,working class,0.6103878694680797,1.0,after 2015,1.0,1.0,35559,4000.0,0,0,2,HatchBack,0.0
675392,65+,female,10-19y,high school,poverty,0.6666716986570581,0.0,after 2015,0.0,0.0,10238,13000.0,1,0,1,SUV,0.0
161318,40-64,male,20-29y,university,upper class,0.579143085205115,0.0,before 2015,0.0,1.0,10238,10000.0,0,0,1,HatchBack,0.0
946784,40-64,female,0-9y,none,upper class,0.5077179748698404,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,1,Sedan,0.0
654282,16-25,male,0-9y,university,middle class,0.8348614399722689,1.0,before 2015,1.0,0.0,36011,13000.0,2,0,0,Sedan,0.0
265789,26-39,female,20-29y,university,working class,0.257591650467627,1.0,after 2015,0.0,0.0,10238,8000.0,0,0,0,HatchBack,0.0
788525,16-25,male,20-29y,high school,working class,0.4952524912777433,1.0,before 2015,0.0,0.0,10238,11000.0,0,0,0,Sports Car,1.0
16829,26-39,male,10-19y,high school,working class,0.8079094227538066,1.0,after 2015,1.0,1.0,31976,15000.0,0,0,0,Sports Car,0.0
781304,26-39,male,20-29y,high school,upper class,0.4420848130866538,1.0,after 2015,0.0,0.0,37296,13000.0,0,0,0,Sports Car,0.0
984141,26-39,male,0-9y,university,upper class,0.6614020435736943,0.0,after 2015,1.0,0.0,10238,14000.0,0,0,0,SUV,0.0
624691,40-64,male,10-19y,high school,middle class,0.294877483365597,1.0,before 2015,1.0,0.0,36100,11000.0,1,0,0,HatchBack,0.0
417388,16-25,male,10-19y,high school,upper class,0.6670019486052284,1.0,before 2015,1.0,1.0,10238,10000.0,10,0,0,Sedan,0.0
430533,40-64,male,20-29y,none,poverty,0.739824262350542,1.0,after 2015,1.0,1.0,10238,12000.0,0,0,0,Sports Car,0.0
187391,16-25,male,10-19y,high school,upper class,0.5193410560742736,1.0,after 2015,0.0,0.0,10238,9000.0,1,0,0,Sports Car,0.0
120133,16-25,female,20-29y,none,upper class,0.4560562086001152,0.0,before 2015,0.0,0.0,23388,8000.0,1,0,0,HatchBack,0.0
688977,26-39,female,20-29y,high school,upper class,0.5085587853985913,1.0,after 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,1.0
341788,40-64,female,10-19y,none,poverty,0.4013584576871145,1.0,before 2015,1.0,1.0,10238,13000.0,0,0,2,Sports Car,1.0
81896,65+,male,20-29y,none,poverty,0.6521982797515918,1.0,after 2015,1.0,1.0,10238,10000.0,1,0,0,Sedan,0.0
396320,65+,male,0-9y,high school,poverty,0.4436555580699166,1.0,after 2015,1.0,0.0,37374,9000.0,0,0,1,Sedan,1.0
365602,16-25,female,10-19y,university,working class,0.4016030236011613,1.0,after 2015,0.0,0.0,10238,13000.0,1,0,0,Sports Car,0.0
256803,26-39,female,30y+,university,poverty,0.6002295698808524,1.0,before 2015,1.0,0.0,10238,10000.0,0,0,0,SUV,0.0
609280,65+,female,20-29y,high school,poverty,0.6261142853417514,0.0,before 2015,0.0,1.0,10238,14000.0,0,0,0,Sedan,0.0
267188,16-25,male,20-29y,high school,upper class,0.611715637210647,1.0,after 2015,0.0,1.0,10238,8000.0,0,0,0,Sports Car,0.0
117548,16-25,male,20-29y,high school,upper class,0.5643377370186475,1.0,before 2015,0.0,1.0,10238,14000.0,0,0,0,SUV,0.0
211669,40-64,female,10-19y,university,upper class,0.5568970853669293,1.0,after 2015,1.0,0.0,10238,11000.0,2,0,0,SUV,0.0
123489,40-64,male,0-9y,university,upper class,0.6107469033573849,1.0,after 2015,1.0,0.0,10238,15000.0,0,0,0,SUV,0.0
514045,65+,male,10-19y,university,upper class,0.4334073255613162,1.0,before 2015,0.0,0.0,24559,13000.0,0,0,0,SUV,1.0
323679,40-64,male,30y+,high school,upper class,0.6134782148918458,1.0,after 2015,0.0,1.0,30943,9000.0,0,0,0,Sedan,0.0
254391,40-64,male,0-9y,university,poverty,0.7157774801467662,1.0,after 2015,1.0,1.0,34841,10000.0,0,0,0,SUV,1.0
858643,16-25,male,10-19y,high school,upper class,0.5378327618180917,1.0,before 2015,1.0,0.0,10238,15000.0,0,0,0,HatchBack,0.0
516524,65+,male,0-9y,high school,middle class,0.6766490826127144,1.0,after 2015,1.0,0.0,10238,9000.0,0,0,0,SUV,0.0
202082,65+,male,0-9y,university,upper class,0.6396560791787097,1.0,after 2015,0.0,1.0,33872,9000.0,0,0,1,Sedan,1.0
27879,16-25,female,20-29y,none,middle class,0.5106953171921556,1.0,after 2015,1.0,0.0,10238,13000.0,2,1,0,SUV,1.0
348,16-25,female,10-19y,none,working class,0.7171791613865025,1.0,after 2015,1.0,1.0,10238,12000.0,0,0,0,Sports Car,1.0
420022,40-64,female,10-19y,high school,poverty,0.7533140524324695,1.0,after 2015,0.0,1.0,10238,2000.0,0,0,0,Sedan,0.0
351021,16-25,male,10-19y,university,upper class,0.6643839065634454,1.0,before 2015,1.0,0.0,10238,13000.0,0,0,0,Sedan,0.0
869750,65+,female,0-9y,high school,upper class,0.497485303032629,1.0,before 2015,0.0,1.0,34337,10000.0,1,0,0,Sedan,0.0
481699,40-64,female,0-9y,high school,working class,0.4338413056508371,1.0,after 2015,0.0,1.0,10238,10000.0,0,0,0,HatchBack,1.0
320049,65+,male,10-19y,university,upper class,0.5108755894658282,1.0,before 2015,1.0,0.0,10238,9000.0,0,0,0,Sports Car,0.0
400,40-64,male,10-19y,high school,upper class,0.5790357433498606,1.0,before 2015,0.0,1.0,33736,15000.0,0,0,1,Sedan,0.0
89396,16-25,male,20-29y,none,upper class,0.588214839683998,0.0,after 2015,0.0,0.0,10238,16000.0,0,0,0,Sports Car,1.0
63092,65+,male,0-9y,university,upper class,0.5631320307617955,1.0,after 2015,0.0,0.0,10238,12000.0,0,0,0,HatchBack,0.0
24062,16-25,female,10-19y,university,upper class,0.6084796407481384,1.0,before 2015,0.0,1.0,10238,9000.0,0,0,0,HatchBack,0.0
494150,65+,female,20-29y,none,working class,0.5842274310523556,0.0,before 2015,0.0,0.0,10238,14000.0,4,0,0,HatchBack,1.0
281309,16-25,male,20-29y,university,middle class,0.5831252514500538,1.0,before 2015,1.0,1.0,10238,9000.0,0,0,0,HatchBack,1.0
823932,26-39,female,20-29y,high school,upper class,0.4439868099785486,0.0,after 2015,1.0,1.0,10238,12000.0,0,0,0,SUV,0.0
96809,65+,male,0-9y,university,working class,0.4833578463563041,1.0,before 2015,0.0,1.0,10238,11000.0,0,0,0,Sports Car,0.0
689487,16-25,male,0-9y,high school,upper class,0.4979116547321246,1.0,before 2015,0.0,0.0,10238,13000.0,0,0,0,Sports Car,1.0
297070,40-64,female,20-29y,university,upper class,0.6680067897816501,0.0,after 2015,1.0,1.0,10238,14000.0,0,0,0,Sedan,0.0
243931,40-64,female,10-19y,university,upper class,0.5128794066895632,1.0,before 2015,1.0,1.0,10238,11000.0,0,0,0,Sports Car,0.0
582554,26-39,male,0-9y,none,upper class,0.7077932225982001,1.0,before 2015,1.0,1.0,10238,9000.0,0,0,1,HatchBack,0.0
85145,65+,female,20-29y,university,poverty,0.5651804397648752,1.0,before 2015,0.0,1.0,36698,13000.0,0,0,1,Sports Car,1.0
531638,40-64,female,0-9y,high school,upper class,0.6549885040707543,1.0,after 2015,1.0,0.0,10238,12000.0,1,0,0,Sedan,0.0
168570,40-64,male,20-29y,none,poverty,0.4348676671622157,1.0,after 2015,0.0,1.0,10238,9000.0,0,1,3,Sedan,1.0
435317,26-39,male,20-29y,university,upper class,0.551854304943752,1.0,after 2015,1.0,1.0,10238,13000.0,0,0,0,Sedan,1.0
174685,40-64,male,20-29y,university,upper class,0.5958558740884047,1.0,after 2015,1.0,1.0,10238,13000.0,3,0,0,Sedan,1.0
373777,40-64,female,30y+,high school,upper class,0.5613752606401636,1.0,after 2015,1.0,0.0,10238,10000.0,0,2,0,Sports Car,0.0
283370,65+,male,20-29y,none,working class,0.6660648330281205,1.0,before 2015,1.0,1.0,27997,13000.0,0,0,1,HatchBack,1.0
498067,26-39,male,20-29y,none,middle class,0.7137530028804429,1.0,after 2015,0.0,1.0,10238,11000.0,7,0,0,HatchBack,1.0
331030,26-39,female,10-19y,none,upper class,0.7029149718417894,1.0,after 2015,0.0,0.0,10238,12000.0,5,0,0,HatchBack,1.0
84970,65+,male,10-19y,university,upper class,0.7501128870481686,1.0,before 2015,0.0,0.0,10238,14000.0,0,0,0,HatchBack,0.0
381268,26-39,female,0-9y,high school,upper class,0.6493734496237573,0.0,after 2015,0.0,0.0,10238,10000.0,1,0,1,HatchBack,1.0
339287,65+,male,0-9y,university,middle class,0.7732386293184631,1.0,before 2015,0.0,1.0,10238,12000.0,1,0,0,Sports Car,0.0
357330,40-64,male,0-9y,high school,upper class,0.4606020810381898,0.0,before 2015,0.0,1.0,33507,14000.0,0,0,0,SUV,0.0
526621,16-25,male,20-29y,high school,poverty,0.8026779218513918,1.0,before 2015,0.0,1.0,29577,7000.0,1,0,0,SUV,0.0
446953,16-25,male,20-29y,university,poverty,0.6799862189073944,1.0,before 2015,0.0,0.0,31526,10000.0,0,0,0,Sedan,1.0
774126,40-64,male,20-29y,none,poverty,0.6556782098752476,0.0,after 2015,1.0,0.0,10238,10000.0,1,0,0,HatchBack,1.0
551143,65+,male,20-29y,university,working class,0.6397466610445646,1.0,after 2015,1.0,1.0,34004,10000.0,4,0,0,HatchBack,1.0
696222,65+,female,0-9y,high school,middle class,0.7677582315905742,0.0,after 2015,1.0,1.0,10238,14000.0,0,0,1,HatchBack,1.0
1251,26-39,male,0-9y,none,working class,0.7499305410754464,0.0,after 2015,1.0,0.0,10238,7000.0,0,0,0,SUV,1.0
625759,65+,male,20-29y,high school,upper class,0.6435147596756998,1.0,before 2015,0.0,1.0,10238,7000.0,0,0,0,Sports Car,0.0
504981,26-39,female,20-29y,none,middle class,0.4257863464514543,1.0,after 2015,0.0,0.0,10238,6000.0,2,0,0,Sedan,1.0
715121,40-64,female,0-9y,none,upper class,0.5205145694143728,1.0,before 2015,1.0,0.0,10238,10000.0,0,0,0,HatchBack,0.0
671219,16-25,male,20-29y,high school,upper class,0.5171187215885736,0.0,after 2015,1.0,1.0,10238,14000.0,1,0,0,Sedan,1.0
219731,65+,male,0-9y,none,poverty,0.5415015103761608,1.0,before 2015,1.0,0.0,10238,9000.0,0,0,0,Sedan,0.0
949296,26-39,female,10-19y,high school,middle class,0.6247158154960522,1.0,before 2015,1.0,1.0,10238,13000.0,13,0,2,Sedan,0.0
165523,40-64,male,20-29y,university,upper class,0.7977140472073299,1.0,before 2015,1.0,0.0,37596,14000.0,0,0,2,Sedan,0.0
308048,65+,female,20-29y,university,upper class,0.8024224793774315,1.0,after 2015,1.0,1.0,32592,8000.0,1,0,2,Sedan,1.0
545027,26-39,female,10-19y,high school,middle class,0.5030169372038986,1.0,after 2015,1.0,0.0,10238,10000.0,1,0,0,HatchBack,0.0
33132,65+,female,0-9y,none,working class,0.4975827693569267,0.0,before 2015,1.0,0.0,34765,11000.0,0,0,0,Sports Car,0.0
783212,26-39,male,0-9y,high school,working class,0.6009609571322132,0.0,after 2015,1.0,1.0,10238,10000.0,0,0,0,Sedan,0.0
461464,40-64,male,20-29y,high school,poverty,0.5127651514976976,1.0,after 2015,0.0,0.0,10238,17000.0,0,0,0,Sports Car,1.0
497120,16-25,male,0-9y,high school,poverty,0.6525749983270782,1.0,after 2015,0.0,0.0,10238,9000.0,0,0,3,HatchBack,1.0
555840,65+,male,10-19y,high school,upper class,0.6717267110899818,1.0,before 2015,0.0,0.0,10238,14000.0,1,0,0,Sports Car,1.0
977740,16-25,male,20-29y,university,middle class,0.754677419541768,1.0,before 2015,1.0,1.0,10238,10000.0,2,0,0,SUV,1.0
997120,65+,male,10-19y,high school,upper class,0.7956876233613546,1.0,before 2015,1.0,0.0,31847,11000.0,0,4,1,HatchBack,1.0
330494,26-39,male,20-29y,high school,upper class,0.6576133730516639,1.0,after 2015,1.0,0.0,10238,10000.0,0,0,0,Sports Car,0.0
646017,65+,female,20-29y,none,upper class,0.4181414218012807,1.0,after 2015,0.0,1.0,10238,13000.0,0,0,0,HatchBack,1.0
546108,65+,male,10-19y,none,upper class,0.5528875403029896,1.0,before 2015,1.0,0.0,10238,11000.0,0,0,0,Sedan,0.0
971454,16-25,male,30y+,university,working class,0.7835704945890865,1.0,after 2015,1.0,0.0,37846,11000.0,0,0,0,Sports Car,1.0
796014,40-64,male,0-9y,none,upper class,0.3716754739459065,1.0,after 2015,1.0,1.0,10238,11000.0,3,0,0,SUV,0.0
298617,65+,female,20-29y,high school,upper class,0.7464088804220219,1.0,before 2015,0.0,0.0,10238,11000.0,1,0,5,Sedan,0.0
319963,40-64,male,10-19y,none,upper class,0.6268785979864367,1.0,before 2015,0.0,1.0,10238,9000.0,0,0,0,Sedan,0.0
39362,40-64,male,30y+,university,working class,0.8719643950733749,1.0,before 2015,0.0,1.0,10238,10000.0,2,2,0,Sedan,1.0
47433,16-25,female,0-9y,none,upper class,0.8312990200275634,1.0,before 2015,1.0,0.0,10238,3000.0,0,0,0,SUV,1.0
34090,26-39,male,0-9y,none,upper class,0.8210195793405902,1.0,before 2015,1.0,0.0,33504,9000.0,0,0,0,SUV,0.0
181793,65+,female,30y+,none,working class,0.4879640804288877,1.0,before 2015,1.0,0.0,32744,14000.0,0,0,0,HatchBack,0.0
337847,26-39,male,30y+,none,upper class,0.9334400951988866,1.0,before 2015,0.0,1.0,10238,6000.0,0,0,3,Sports Car,1.0
355434,65+,male,20-29y,university,middle class,0.6818177132566579,1.0,after 2015,0.0,1.0,10238,11000.0,0,0,0,Sports Car,0.0
659198,16-25,male,10-19y,none,working class,0.7578390660927773,1.0,after 2015,1.0,1.0,10238,13000.0,1,0,1,HatchBack,1.0
95202,26-39,male,0-9y,none,middle class,0.5392112067905389,1.0,before 2015,1.0,1.0,10238,16000.0,0,0,0,SUV,1.0
527546,26-39,male,10-19y,high school,upper class,0.5554127235135831,1.0,before 2015,0.0,1.0,10238,7000.0,0,0,1,SUV,1.0
589454,40-64,female,10-19y,none,working class,0.8009546050987539,1.0,before 2015,0.0,1.0,10238,13000.0,2,0,1,HatchBack,1.0
651544,65+,male,20-29y,high school,middle class,0.7326104775329839,0.0,before 2015,1.0,0.0,10238,13000.0,0,0,4,Sports Car,0.0
192232,40-64,male,20-29y,university,upper class,0.6575114437185062,1.0,before 2015,0.0,1.0,10238,9000.0,1,3,0,Sedan,1.0
994345,65+,female,10-19y,university,poverty,0.5602815902877493,1.0,before 2015,1.0,0.0,10238,8000.0,3,0,0,HatchBack,0.0
315822,40-64,female,0-9y,high school,upper class,0.4113330753038227,1.0,before 2015,0.0,1.0,34232,14000.0,0,0,0,Sports Car,0.0
941390,65+,female,20-29y,high school,poverty,0.6674482329348187,1.0,after 2015,0.0,0.0,10238,11000.0,0,0,0,Sedan,1.0
361409,26-39,male,20-29y,high school,upper class,0.5749405909082612,1.0,after 2015,1.0,0.0,10238,10000.0,1,0,0,Sedan,1.0
248019,65+,female,0-9y,university,poverty,0.3087221631213296,1.0,after 2015,1.0,1.0,10238,13000.0,7,0,2,HatchBack,0.0
259116,65+,male,20-29y,none,middle class,0.6796266268131613,1.0,after 2015,1.0,1.0,10238,9000.0,0,0,0,HatchBack,0.0
457887,65+,male,10-19y,university,working class,0.5349935445813717,1.0,before 2015,1.0,1.0,26350,11000.0,0,0,1,SUV,1.0
